QW_SEQ,SITE_ID,SITE_NAME,SAMPLE_DATE,LATITUDE,LONGITUDE,R_TOT_ORG_CARBON,TOT_ORG_CARBON_MGL,UPD_TOT_ORG_CARBON,R_DISS_ORG_CARBON,DISS_ORG_CARBON_MGL,R_SULFATE_MGL,SULFATE_MGL,R_PH,PH,R_TOT_UNFILTERED_MEHG,TOT_UNFILTERED_MEHG_NGL,UPD_TOT_UNFILTERED_MEHG,SUBS_R_TOT_UNFILTERED_MEHG,SUBS_TOT_UNFILTERED_MEHG,R_DISS_MEHG,DISS_MEHG_NGL,UPD_DISS_MEHG,SUBS_R_DISS_MEHG,SUBS_DISS_MEHG,R_PARTICULATE_MEHG,PARTICULATE_MEHG_NGL,SUBS_R_PARTICULATE_MEHG,SUBS_PARTICULATE_MEHG,R_TOT_UNFILTERED_HG,TOT_UNFILTERED_HG_NGL,UPD_TOT_UNFILTERED_HG,R_PARTICULATE_HG,PARTICULATE_HG_NGL,R_DISS_HG,DISS_HG_NGL,UPD_DISS_HG,SUBS_R_DISS_HG,SUBS_DISS_HG,SOURCE_TABLE
3667,04066500,"PIKE RIVER AT AMBERG, WI",10/1/2003,45.4999654,-88.000115,,,,,9,,8.3,,8.2,,,,,,,0.12,,,0.12,,0.0105,,0.0105,,,,,0.2954,,1.49,,,1.49,NAWQA_FL_WI_STREAMWATER_OR
3668,04066500,"PIKE RIVER AT AMBERG, WI",11/6/2003,45.4999654,-88.000115,,,,,6,,8.7,,7.6,,,,,,,0.07,,,0.07,<,0.014,<,0.014,,,,,0.3575,,1.03,,,1.03,NAWQA_FL_WI_STREAMWATER_OR
3669,04066500,"PIKE RIVER AT AMBERG, WI",11/10/2003,45.4999654,-88.000115,,,,,5.2,,9.76,,7.8,,,,,,,0.07,,,0.07,<,0.016,<,0.016,,,,,0.4,,1.01,,,1.01,NAWQA_FL_WI_STREAMWATER_OR
3670,04066500,"PIKE RIVER AT AMBERG, WI",12/2/2003,45.4999654,-88.000115,,,,,5.9,,9.64,,7.3,,,,,,,0.05,,,0.05,<,0.012,<,0.012,,,,,0.2469,,0.84,,,0.84,NAWQA_FL_WI_STREAMWATER_OR
3671,04066500,"PIKE RIVER AT AMBERG, WI",1/6/2004,45.4999654,-88.000115,,,,,4.9,,10.37,,7.9,,,,,,<,0.04,0.013846199,<,0.02,<,0.0096,<,0.0096,,,,<,0.0578,,0.52,,,0.52,NAWQA_FL_WI_STREAMWATER_OR
3672,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",7/8/2003,45.0658098,-88.6762169,,,,,2.8,,8.52,,7.76,,,,,,,0.06,,,0.06,,0.1308,,0.1308,,,,,1.545,,0.81,,,0.81,NAWQA_FL_WI_STREAMWATER_OR
3673,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",8/6/2003,45.0658098,-88.6762169,,,,,4.1,,8.21,,7.74,,,,,,E,0.07,,E,0.07,,0.136,,0.136,,,,,1.6846,,0.77,,,0.77,NAWQA_FL_WI_STREAMWATER_OR
3674,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",8/26/2003,45.0658098,-88.6762169,,,,,2.8,,7.84,,7.91,,,,,,<,0.04,1.264385862,,,,0.0594,,0.0594,,,,,0.5848,,0.46,,,0.46,NAWQA_FL_WI_STREAMWATER_OR
3675,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",10/8/2003,45.0658098,-88.6762169,,,,,2.3,,8.87,,7.74,,,,,,,0.04,,,0.04,,0.0455,,0.0455,,,,,0.5613,,0.39,,,0.39,NAWQA_FL_WI_STREAMWATER_OR
3676,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",11/5/2003,45.0658098,-88.6762169,,,,,6.8,,8.52,,7.77,,,,,,,0.04,,,0.04,,0.1387,,0.1387,,,,,1.8098,,1.11,,,1.11,NAWQA_FL_WI_STREAMWATER_OR
3677,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",11/19/2003,45.0658098,-88.6762169,,,,,4.2,,8.81,,7.79,,,,,,,0.06,,,0.06,,0.0437,,0.0437,,,,,1.5325,,0.67,,,0.67,NAWQA_FL_WI_STREAMWATER_OR
3678,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",12/2/2003,45.0658098,-88.6762169,,,,,2.8,,9.47,,7.86,,,,,,<,0.04,0.011840242,<,0.02,,0.0694,,0.0694,,,,,0.7814,,0.35,,,0.35,NAWQA_FL_WI_STREAMWATER_OR
3679,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",1/8/2004,45.0658098,-88.6762169,,,,,2,,10.77,,7.16,,,,,,<,0.04,0.033606081,,0.033606081,,0.028,,0.028,,,,,0.5842,,0.36,,,0.36,NAWQA_FL_WI_STREAMWATER_OR
3680,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",2/5/2004,45.0658098,-88.6762169,,,,,1.5,,9.42,,7.36,,,,,,<,0.04,0.021120535,,0.021120535,,0.1145,,0.1145,,,,,1.6608,,0.34,,,0.34,NAWQA_FL_WI_STREAMWATER_OR
3681,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",3/3/2004,45.0658098,-88.6762169,,,,,2.7,,8.49,,7.8,,,,,,<,0.04,-0.005517207,<,0.02,,0.1794,,0.1794,,,,,4.7984,,0.4,,,0.4,NAWQA_FL_WI_STREAMWATER_OR
3682,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",3/24/2004,45.0658098,-88.6762169,,,,,2.2,,9.22,,7.63,,,,,,<,0.04,0.019740468,<,0.02,,0.0826,,0.0826,,,,,1.2898,,0.64,,,0.64,NAWQA_FL_WI_STREAMWATER_OR
3683,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",3/31/2004,45.0658098,-88.6762169,,,,,8.9,,7.39,,7.5,,,,,,,0.05,,,0.05,,0.1548,,0.1548,,,,,2.2677,,2.88,,,2.88,NAWQA_FL_WI_STREAMWATER_OR
3684,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",4/8/2004,45.0658098,-88.6762169,,,,,8.9,,6.26,,7.53,,,,,,,0.04,,,0.04,,0.0884,,0.0884,,,,,1.6006,,2.56,,,2.56,NAWQA_FL_WI_STREAMWATER_OR
3685,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",5/4/2004,45.0658098,-88.6762169,,,,,3.6,,8.42,,7.61,,,,,,,0.06,,,0.06,,0.0478,,0.0478,,,,,0.633,,0.91,,,0.91,NAWQA_FL_WI_STREAMWATER_OR
3686,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",5/24/2004,45.0658098,-88.6762169,,,,,15.6,,5.75,,7.51,,,,,,,0.12,,,0.12,,0.2083,,0.2083,,,,,3.3952,,4.6,,,4.6,NAWQA_FL_WI_STREAMWATER_OR
3687,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",7/14/2004,45.0658098,-88.6762169,,,,,3.3,,8.36,,7.98,,,,,,,0.08,,,0.08,,0.033,,0.033,,,,,0.5009,,0.58,,,0.58,NAWQA_FL_WI_STREAMWATER_OR
3688,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",8/11/2004,45.0658098,-88.6762169,,,,,2.6,,8.441,,8.01,,,,,,,0.07,,,0.07,,0.0706,,0.0706,,,,,0.6253,,0.56,,,0.56,NAWQA_FL_WI_STREAMWATER_OR
3689,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",9/20/2004,45.0658098,-88.6762169,,,,,3.5,,8.049,,7.98,,,,,,,0.08,,,0.08,,0.0397,,0.0397,,,,,0.5295,,0.8,,,0.8,NAWQA_FL_WI_STREAMWATER_OR
3690,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",9/27/2004,45.0658098,-88.6762169,,,,,2.8,,8.057,,7.97,,,,,,,0.07,,,0.07,,0.0471,,0.0471,,,,,0.3577,,0.66,,,0.66,NAWQA_FL_WI_STREAMWATER_OR
3691,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",12/9/2004,45.0658098,-88.6762169,,,,,3.3,,9.076,,8.2,,,,,,<,0.04,0.018407626,<,0.02,,0.125,,0.125,,,,,1.2114,,0.31,,,0.31,NAWQA_FL_WI_STREAMWATER_OR
3692,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",4/18/2005,45.0658098,-88.6762169,,,,,4.1,,8.471,,8.36,,,,,,,0.04,,,0.04,,0.063,,0.063,,,,,0.5565,,0.78,,,0.78,NAWQA_FL_WI_STREAMWATER_OR
3693,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",6/1/2005,45.0658098,-88.6762169,,,,,3,,8.112,,8.42,,,,,,,0.06,,,0.06,,0.0397,,0.0397,,,,,0.43,,0.45,,,0.45,NAWQA_FL_WI_STREAMWATER_OR
3694,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",8/11/2005,45.0658098,-88.6762169,,,,,3.6,,8.404,,8.12,,,,,,,0.22,,,0.22,,0.0565,,0.0565,,,,,0.3571,,0.63,,,0.63,NAWQA_FL_WI_STREAMWATER_OR
3695,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",10/4/2005,45.0658098,-88.6762169,,,,,3.4,,8.634,,8.42,,,,,,,0.1,,,0.1,,0.0496,,0.0496,,,,,0.508,,0.42,,,0.42,NAWQA_FL_WI_STREAMWATER_OR
3696,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",12/7/2005,45.0658098,-88.6762169,,,,,3.3,,9.882,,8.03,,,,,,<,0.04,0.014547324,<,0.02,<,0.0192,<,0.0192,,,,E,0.2759,,0.32,,,0.32,NAWQA_FL_WI_STREAMWATER_OR
3697,04075365,"EVERGREEN RIVER BLW EVERGREEN FALLS NR LANGLADE,WI",3/2/2006,45.0658098,-88.6762169,,,,,1.9,,9.014,,8.3,,,,,,<,0.04,0.009137129,<,0.02,,0.0663,,0.0663,,,,,0.7821,,0.24,,,0.24,NAWQA_FL_WI_STREAMWATER_OR
3698,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",11/4/2002,42.9250163,-87.8700817,,,,,5.7,,90.51,,7.7,,,,,,<,0.04,0.037491279,,0.037491279,<,0.0267,<,0.0267,,,,,0.5903,,0.44,,,0.44,NAWQA_FL_WI_STREAMWATER_OR
3699,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",12/3/2002,42.9250163,-87.8700817,,,,,4.4,,100.59,,7.33,,,,,,E,0.04,,E,0.04,<,0.0142,<,0.0142,,,,,0.4763,,0.34,,,0.34,NAWQA_FL_WI_STREAMWATER_OR
3700,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",1/7/2003,42.9250163,-87.8700817,,,,,4.4,,99.78,,7.94,,,,,,<,0.04,0.037643333,,0.037643333,<,0.0196,<,0.0196,,,,,0.5342,,0.34,,,0.34,NAWQA_FL_WI_STREAMWATER_OR
3701,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",2/4/2003,42.9250163,-87.8700817,,,,,,,82,,7.7,,,,,,,0.07,,,0.07,,0.044,,0.044,,,,,3.0245,,2.98,,,2.98,NAWQA_FL_WI_STREAMWATER_OR
3702,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",3/3/2003,42.9250163,-87.8700817,,,,,3.5,,100.04,,7.56,,,,,,,0.05,,,0.05,<,0.0279,<,0.0279,,,,,0.4186,,0.29,,,0.29,NAWQA_FL_WI_STREAMWATER_OR
3703,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",4/9/2003,42.9250163,-87.8700817,,,,,,,,,7.76,,,,,,,0.04,,,0.04,,0.031,,0.031,,,,,0.4637,,0.8,,,0.8,NAWQA_FL_WI_STREAMWATER_OR
3704,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",5/1/2003,42.9250163,-87.8700817,,,,,6.7,,29.5,,7.59,,,,,,<,0.04,0.031606179,,0.031606179,,0.3252,,0.3252,,,,,19.5322,,1.97,,,1.97,NAWQA_FL_WI_STREAMWATER_OR
3705,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",5/5/2003,42.9250163,-87.8700817,,,,,7.5,,34.93,,7.52,,,,,,,0.04,,,0.04,,0.1975,,0.1975,,,,,8.663,,2.52,,,2.52,NAWQA_FL_WI_STREAMWATER_OR
3706,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",5/9/2003,42.9250163,-87.8700817,,,,,7.9,,35.66,,7.51,,,,,,<,0.04,0.035116156,,0.035116156,,0.3406,,0.3406,,,,,15.0485,,2.41,,,2.41,NAWQA_FL_WI_STREAMWATER_OR
3707,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",6/3/2003,42.9250163,-87.8700817,,,,,8.5,,81.03,,7.45,,,,,,,0.07,,,0.07,,0.0424,,0.0424,,,,,0.5819,,1.2,,,1.2,NAWQA_FL_WI_STREAMWATER_OR
3708,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",7/9/2003,42.9250163,-87.8700817,,,,,7.6,,30.39,,7.24,,,,,,,0.12,,,0.12,,0.065,,0.065,,,,,2.1762,,3.18,,,3.18,NAWQA_FL_WI_STREAMWATER_OR
3709,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",8/5/2003,42.9250163,-87.8700817,,,,,7.4,,46.31,,7.23,,,,,,E,0.08,,E,0.08,,0.0395,,0.0395,,,,,1.0425,,1.68,,,1.68,NAWQA_FL_WI_STREAMWATER_OR
3710,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",8/25/2003,42.9250163,-87.8700817,,,,,3.9,,120.26,,7.38,,,,,,<,0.04,0.169084252,,,,0.0218,,0.0218,,,,,0.3987,,0.73,,,0.73,NAWQA_FL_WI_STREAMWATER_OR
3711,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",10/7/2003,42.9250163,-87.8700817,,,,,4.7,,90.66,,7.25,,,,,,<,0.04,0.033069937,,0.033069937,<,0.0255,<,0.0255,,,,,0.5183,,0.66,,,0.66,NAWQA_FL_WI_STREAMWATER_OR
3712,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",11/18/2003,42.9250163,-87.8700817,,,,,5.9,,39.28,,7.39,,,,,,<,0.04,0.037930276,,0.037930276,,0.5,,0.5,,,,,13.6585,,1.52,,,1.52,NAWQA_FL_WI_STREAMWATER_OR
3713,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",11/24/2003,42.9250163,-87.8700817,,,,,5.9,,69.19,,7.57,,,,,,<,0.04,0.021723116,,0.021723116,<,0.0222,<,0.0222,,,,,1.7905,,1.19,,,1.19,NAWQA_FL_WI_STREAMWATER_OR
3714,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",12/1/2003,42.9250163,-87.8700817,,,,,4.7,,108.96,,7.7,,,,,,<,0.04,0.007676653,<,0.02,<,0.0275,<,0.0275,,,,,0.3309,,0.33,,,0.33,NAWQA_FL_WI_STREAMWATER_OR
3715,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",1/7/2004,42.9250163,-87.8700817,,,,,5.2,,134.94,,7.58,,,,,,<,0.04,0.025422336,,0.025422336,<,0.0276,<,0.0276,,,,,0.4561,,0.42,,,0.42,NAWQA_FL_WI_STREAMWATER_OR
3716,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",2/4/2004,42.9250163,-87.8700817,,,,,3.5,,114.76,,7.42,,,,,,<,0.04,0.002192581,<,0.02,<,0.0205,<,0.0205,,,,,0.4858,,0.33,,,0.33,NAWQA_FL_WI_STREAMWATER_OR
3717,344010111424300,"Wet Beaver Creek at Beaver Creek Campground, Ariz.",6/23/2005,,,,,,,1.6,,1.3,,8.1,,,,,,<,0.04,,<,0.04,,0.0116,,0.0116,,,,,0.112,,0.38,,,0.38,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3718,345338112124500,"Verde River above Perkinsville diversion, Ariz.",6/22/2005,,,,,,,1.9,,15.3,,8.4,,,,,,,0.05,,,0.05,,0.0663,,0.0663,,,,,0.707,,0.54,,,0.54,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3719,01311951,"Hudson River near Winebrook Hills, N.Y.",8/17/2005,,,,,,,4.5,,15.3,,7.2,,,,,,,0.17,,,0.17,,0.0113,,0.0113,,,,,0.175,,1.13,,,1.13,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3720,01312000,"Hudson River near Newcomb, N.Y.",8/17/2005,,,,,,,6.1,,10.2,,7,,,,,,,0.1,,,0.1,,0.0146,,0.0146,,,,,0.193,,1.3,,,1.3,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3721,06892360,"Kill Creek at 95 St near Desoto, Kans.",9/22/2004,,,,,,,6.3,,31.7,,7.5,,,,,,,0.08,,,0.08,,0.0314,,0.0314,,,,,1.6777,,1.74,,,1.74,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3722,06892495,"Cedar Creek near Desoto, Kans.",9/22/2004,,,,,,,4.8,,64.2,,7.8,,,,,,<,0.04,,<,0.04,,0.024,,0.024,,,,,1.1003,,0.86,,,0.86,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3723,06892513,"Mill Creek at Johnson Drive, Shawnee, Kans.",9/22/2004,,,,,,,4,,56.2,,7.8,,,,,,,0.08,,,0.08,,0.0248,,0.0248,,,,,1.0141,,1.09,,,1.09,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3724,06893390,"Indian Creek at State Line Rd, Leawood, Kans.",9/22/2004,,,,,,,7.1,,105,E,8,,,,,,,0.15,,,0.15,,0.0222,,0.0222,,,,,1.8973,,2.45,,,2.45,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3725,04161820,"Clinton River at Sterling Heights, Mich.",8/18/2004,,,,,,,6,,41.1,,,,,,,,,0.04,,,0.04,,0.022,,0.022,,,,,1.56,,0.43,,,0.43,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3726,04208504,"Cuyahoga River near Newburgh Heights, Ohio",8/19/2004,,,,,,,8,,78.9,,7.6,,,,,,,0.08,,,0.08,,0.0563,,0.0563,,,,,3.3652,,1.28,,,1.28,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3727,04211820,"Grand River at Harpersfield, Ohio",8/19/2004,,,,,,,8.3,,26.1,,8.3,,,,,,,0.08,,,0.08,,0.0261,,0.0261,,,,,0.4364,,1.18,,,1.18,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3728,01403300,"Raritan River at Queens Bridge at Bound Brook, N.J.",8/17/2005,,,,,,,5.7,,45.2,,7.5,,,,,,,0.1,,,0.1,,0.044,,0.044,,,,,2.41,,1.04,,,1.04,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3729,01403900,"Bound Brook at Middlesex, N.J.",8/17/2005,,,,,,,4.3,,63.4,,7.4,,,,,,,0.06,,,0.06,,0.0189,,0.0189,,,,,1.01,,0.5,,,0.5,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3730,07029500,"Hatchie River at Bolivar, Tenn.",8/18/2004,,,,,,,4,,3.09,,5.86,,,,,,,0.11,,,0.11,,0.0238,,0.0238,,,,,1.2807,,1.12,,,1.12,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3731,07030392,"Wolf River at LaGrange, Tenn.",8/17/2004,,,,,,,1.8,,0.8,,5.7,,,,,,<,0.04,,<,0.04,,0.0115,,0.0115,,,,,0.6929,,0.91,,,0.91,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3732,12056500,"N F Skokomish River below Staircase Rapids near Hoodsport, Wash.",9/1/2005,,,,,,,0.4,,8,,8,,,,,,<,0.04,,<,0.04,<,0.0087,<,0.0087,,,,<,0.067,,0.27,,,0.27,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3733,12112600,"Big Soos Creek above Hatchery near Auburn, Wash.",8/25/2005,,,,,,,1.8,,6.5,,8.1,,,,,,,0.04,,,0.04,<,0.0139,<,0.0139,,,,,0.218,,0.33,,,0.33,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
3396,482459092320101,"O'LEARY LAKE NR CRANE LAKE,MN",5/24/2001,48.416295,-92.5337658,,6.9,,,,,,,7.5,<,0.04,,<,0.04,,,,,,,,,,,0.78,,,,,,,,,HG_MINNESOTANWIS_20090121
3397,482459092320101,"O'LEARY LAKE NR CRANE LAKE,MN",7/18/2001,48.416295,-92.5337658,,7,,,,,,,8,,0.05,,,0.05,,,,,,,,,,,0.68,,,,,,,,,HG_MINNESOTANWIS_20090121
3398,482459092320101,"O'LEARY LAKE NR CRANE LAKE,MN",7/18/2001,48.416295,-92.5337658,,6.8,,,,,,,7,,0.1,,,0.1,,,,,,,,,,,0.66,,,,,,,,,HG_MINNESOTANWIS_20090121
3399,482459092320101,"O'LEARY LAKE NR CRANE LAKE,MN",5/9/2002,48.416295,-92.5337658,,,,,,,1.92,,7.7,,0.06,,,0.06,,,,,,,,,,,0.55,,,,,,,,,HG_MINNESOTANWIS_20090121
3400,482459092320101,"O'LEARY LAKE NR CRANE LAKE,MN",7/17/2002,48.416295,-92.5337658,,,,,,,,,8.1,,0.05,,,0.05,,,,,,,,,,,0.72,,,,,,,,,HG_MINNESOTANWIS_20090121
3401,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",5/23/2001,48.4679631,-92.8115411,,15.8,,,,,,,6.2,,0.26,,,0.26,,,,,,,,,,,2.99,,,,,,,,,HG_MINNESOTANWIS_20090121
3402,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",7/19/2001,48.4679631,-92.8115411,,17,,,,,,,6.3,,0.41,,,0.41,,,,,,,,,,,2.74,,,,,,,,,HG_MINNESOTANWIS_20090121
3403,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",9/20/2001,48.4679631,-92.8115411,,18.9,,,,,,,5.7,,0.3,,,0.3,,,,,,,,,,,2.43,,,,,,,,,HG_MINNESOTANWIS_20090121
3404,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",5/7/2002,48.4679631,-92.8115411,,,,,,,0.91,,,,0.33,,,0.33,,,,,,,,,,,3.07,,,,,,,,,HG_MINNESOTANWIS_20090121
3405,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",7/16/2002,48.4679631,-92.8115411,,,,,,,,,6.2,,0.46,,,0.46,,,,,,,,,,,3.67,,,,,,,,,HG_MINNESOTANWIS_20090121
3406,482805092484101,"AGNES LAKE NEAR KABETOGAMA, MN",8/2/2006,48.4679631,-92.8115411,,,,,,,,,,,0.26,,,0.26,,,,,,,,,,,3.05,,,,,,,,,HG_MINNESOTANWIS_20090121
3407,482812092500801,EK LAKE NR INTERNATIONAL FALLS MN,7/17/2001,48.4699086,-92.8357072,,13.2,,,,,,,6.9,,0.28,,,0.28,,,,,,,,,,,1.92,,,,,,,,,HG_MINNESOTANWIS_20090121
3408,482812092500801,EK LAKE NR INTERNATIONAL FALLS MN,7/17/2001,48.4699086,-92.8357072,,13.3,,,,,,,6.3,,0.75,,,0.75,,,,,,,,,,,4.94,,,,,,,,,HG_MINNESOTANWIS_20090121
3409,482812092500801,EK LAKE NR INTERNATIONAL FALLS MN,9/20/2001,48.4699086,-92.8357072,,13.3,,,,,,,7.2,,0.09,,,0.09,,,,,,,,,,,1.66,,,,,,,,,HG_MINNESOTANWIS_20090121
3410,482812092500801,EK LAKE NR INTERNATIONAL FALLS MN,5/7/2002,48.4699086,-92.8357072,,,,,,,1.13,,6.9,,0.08,,,0.08,,,,,,,,,,,1.74,,,,,,,,,HG_MINNESOTANWIS_20090121
3411,482812092500801,EK LAKE NR INTERNATIONAL FALLS MN,7/16/2002,48.4699086,-92.8357072,,,,,,,,,6.6,,0.2,,,0.2,,,,,,,,,,,2.66,,,,,,,,,HG_MINNESOTANWIS_20090121
3412,482838092504001,"QUARTER LINE LAKE NEAR KABETOGAMA, MN",7/17/2001,48.4771308,-92.8445956,,17.8,,,,,,,6.8,,0.17,,,0.17,,,,,,,,,,,2.79,,,,,,,,,HG_MINNESOTANWIS_20090121
3413,482838092504001,"QUARTER LINE LAKE NEAR KABETOGAMA, MN",7/17/2001,48.4771308,-92.8445956,,18.2,,,,,,,5.8,,0.18,,,0.18,,,,,,,,,,,3.11,,,,,,,,,HG_MINNESOTANWIS_20090121
3414,482838092504001,"QUARTER LINE LAKE NEAR KABETOGAMA, MN",9/20/2001,48.4771308,-92.8445956,,19.6,,,,,,,6.7,,0.3,,,0.3,,,,,,,,,,,2.68,,,,,,,,,HG_MINNESOTANWIS_20090121
3415,482838092504001,"QUARTER LINE LAKE NEAR KABETOGAMA, MN",5/7/2002,48.4771308,-92.8445956,,,,,,,1.66,,,,0.22,,,0.22,,,,,,,,,,,3.02,,,,,,,,,HG_MINNESOTANWIS_20090121
3416,482903092504701,JORGENS LAKE NR INTERNATIONAL FALLS MN,5/23/2001,48.4840753,-92.8465394,,9.4,,,,,,,6.8,,0.12,,,0.12,,,,,,,,,,,2.07,,,,,,,,,HG_MINNESOTANWIS_20090121
3417,482903092504701,JORGENS LAKE NR INTERNATIONAL FALLS MN,7/17/2001,48.4840753,-92.8465394,,9.6,,,,,,,6.5,,0.08,,,0.08,,,,,,,,,,,1.74,,,,,,,,,HG_MINNESOTANWIS_20090121
3418,482903092504701,JORGENS LAKE NR INTERNATIONAL FALLS MN,7/17/2001,48.4840753,-92.8465394,,9.6,,,,,,,6,,0.14,,,0.14,,,,,,,,,,,2.15,,,,,,,,,HG_MINNESOTANWIS_20090121
3419,482903092504701,JORGENS LAKE NR INTERNATIONAL FALLS MN,9/20/2001,48.4840753,-92.8465394,,10.9,,,,,,,6.6,,0.21,,,0.21,,,,,,,,,,,1.74,,,,,,,,,HG_MINNESOTANWIS_20090121
3420,483628102291800,LOSTWOOD REFUGE SEASONAL WETLAND (SS4WDM03),4/24/2003,48.6077778,-102.4883333,,32.3,,,31,,97.8,,7.1,,1.33,,,1.33,,1.28,,,1.28,,0.05,,0.05,,6.8,,,0.38,,6.42,,,6.42,LNWR_FINAL_DATA
3421,483626102280100,LOSTWOOD REFUGE SEASONAL WETLAND (SS1CNC03),4/24/2003,48.6072222,-102.4669444,,48.6,,,47.9,,24,,7.6,-,0,,,,,0.44,,,0.44,-,0,,,,7.92,,,0.86,,7.06,,,7.06,LNWR_FINAL_DATA
3422,483626102262800,LOSTWOOD REFUGE SEMIPERMANENT WETLAND (SM1CNC03),4/28/2004,48.6072222,-102.4411111,,62.6,,,62.2,,2750,,8.2,,0.9,,,0.9,,0.69,,,0.69,,0.21,,0.21,E,5.3,,E,1.31,,3.99,,,3.99,LNWR_FINAL_DATA
3423,483626102262800,LOSTWOOD REFUGE SEMIPERMANENT WETLAND (SM1CNC03),4/23/2003,48.6072222,-102.4411111,,33.5,,,33.8,,183,,7.1,E,2.24,,E,2.24,E,2.16,,E,2.16,,0.08,,0.08,,7.74,,,0.35,,7.39,,,7.39,LNWR_FINAL_DATA
